title,year,id,imdb_id,rating
Self/less,2015,6424,2140379,1
Circle,2015,9193,3118452,1
Crimson Peak,2015,6494,2554274,3
Hot Pursuit,2015,8037,2967224,2
La Passion d’Augustine,2015,6187,4392438,3
Maggie’s Plan,2015,6967,3471098,3
The Ridiculous 6,2015,6597,2479478,2
Do You Believe?,2015,6222,4056738,3
Macbeth,2015,6637,2884018,1
Woodlawn,2015,9029,4183692,1
Legend,2015,6671,3569230,3
Last Knights,2015,6297,2493486,1
"Milyy Khans, dorogoy Pyotr",2015,7484,3817188,1
The Diary of a Teenage Girl,2015,6737,3172532,3
Slow West,2015,6364,3205376,0
The Meddler,2015,6769,4501454,3
Eye in the Sky,2015,6836,2057392,3
Strange Magic,2015,6093,4191054,3
Our Little Sister,2015,6974,3756788,3
Bound,2015,6229,4145324,3
Scouts Guide to the Zombie Apocalypse,2015,8227,1727776,1
Captive,2015,6644,3268668,3
A Little Chaos,2015,6271,2639254,3
L’attesa,2015,6712,3715122,3
Already Tomorrow in Hong Kong,2015,7494,3700804,2
Jupiter Ascending,2015,6101,1617661,3
Goosebumps,2015,6508,1051904,2
Max,2015,6949,3369806,3
By the Sea,2015,6612,3707106,3
Far From the Madding Crowd,2015,6237,2935476,3
Absolutely Anything,2015,8643,1727770,3
Daddy’s Home,2015,6651,1528854,1
La loi du march&eacute;,2015,6279,4428814,1
The Danish Girl ,2015,9081,,3
Comoara,2015,6719,4515684,1
The Invitation,2015,9180,2400463,3
The Perfect Guy,2015,6447,3862750,2
O Desolado,2015,9248,4692234,3
Brooklyn,2015,6549,2381111,3
Turbo Kid,2015,6956,3672742,1
Mistres America,2015,6619,2872462,3
Invisible Sister,2015,6726,4420110,3
Frau Muller muss weg,2015,6048,4216934,3
Victor Frankenstein,2015,6557,1976009,0
The Hollow,2015,6593,4472596,3
Concussion,2015,6633,3322364,1
Dora oder Die sexuellen Neurosen unserer Eltern,2015,6260,4265878,3
After the Ball,2015,6667,3717016,3
Phoenix Incident,2015,8006,4341532,1
Je suis un soldat,2015,6868,4485178,3
AfterDeath,2015,6530,2710826,3
Insurgent,2015,6157,2908446,3
Love Live! The School Idol Movie,2015,8081,3837248,3
Fathers &amp; Daughters,2015,7686,2582502,3
"Liza, the fox fairy",2015,6190,2210769,3
Krampus,2015,6601,3850590,3
The Steps,2015,7761,3801372,3
Tomorrowland,2015,6267,1964418,3
A Sort of Homecoming,2015,6674,3303652,3
VANish,2015,6300,3058674,1
Youth,2015,6708,3312830,1
Titli,2015,6334,3019620,0
Fourth Man Out,2015,7111,3978720,1
Pixels,2015,6367,2120120,1
Me and Earl and the Dying Girl,2015,6436,2582496,3
Everest,2015,6913,2719848,2
Wo shi zheng ren,2015,6537,4979652,0
Evolution,2015,7347,4291590,0
Comment c’est loin,2015,6683,4576612,1
Long Way North,2015,7458,2262345,1
Bill,2015,6715,2978576,2
Justice League: Throne of Atlantis,2015,6342,3878542,3
Bajirao Mastani,2015,8738,3735246,2
Paul Blart: Mall Cop 2,2015,8770,3450650,1
Dope,2015,6479,3850214,1
Portrait of a Serial Monogamist,2015,8606,2935662,3
The Bronze,2015,7024,3859304,3
Predator Dark Ages,2015,6282,4171544,0
Les ogres,2015,6786,4466872,3
Birigyaru,2015,7577,4195368,3
Tiger House,2015,6818,2911674,3
Black Mass,2015,6486,1355683,1
A German Youth,2015,9251,3431798,0
The Sin Seer,2015,7259,3605262,3
A Country Called Home,2015,6895,3953626,3
They Call Me Jeeg Robot,2015,6959,3775086,1
In the Heart of the Sea,2015,6589,1390411,1
The Girl King,2015,7361,1254322,3
Feeheld,2015,6622,1658801,3
Mythica: The Darkspore,2015,6661,3478232,3
Testament of Youth,2015,6322,1441953,3
The Overnight,2015,6356,3844362,3
La memoria del agua,2015,7132,4341864,2
Mission: Impossible - Rogue Nation,2015,6389,2381249,0
Maze Runner: The Scorch Trials,2015,6457,4046784,3
Ex Machina,2015,6084,0470752,1
The Stanford Prison Experiment,2015,8036,0420293,1
The Hunger Games: Mockingjay - Part 2,2015,6560,1951266,3
Furious 7,2015,6186,2820852,3
Vacation,2015,6596,1524930,3
Stitcher,2015,6636,4858280,0
"Un peu, beaucoup, aveuglement!",2015,6296,4466936,3
45 Years,2015,7072,3544082,3
The Phoenix Project,2015,6330,3430042,0
Vampyres,2015,8356,3654680,3
Psychosis,2015,7522,6663788,3
Mr. Holmes,2015,6430,3168230,1
Aloha,2015,6467,1243974,3
The Revenant,2015,6567,1663202,0
Embers,2015,7343,3503460,1
The Intern,2015,6643,2361509,3
The Transporter Refueled,2015,6678,2938956,3
Entourage,2015,6303,1674771,2
Sweet Bean,2015,7454,4298958,3
Minions,2015,6338,2293640,3
7 Letters,2015,6775,4691166,3
Timelike,2015,6404,4897214,3
Pawn Sacrifice,2015,6475,1596345,1
Chappie,2015,6134,1823672,1
Z for Zachariah,2015,6948,1598642,0
Pan,2015,6611,3332064,1
The Gift,2015,8233,4178092,3
Kung Fury,2015,6278,3472226,2
Dragon Ball Z: Resurrection ’F&#39;,2015,7427,3819668,1
Mojave,2015,8370,2322517,1
Eaters,2015,7503,2109127,1
Que Horas Ela Volta?,2015,6412,3742378,3
My Little Pony: Equestria Girls - Friendship Games,2015,6482,4450396,3
The Duke of Burgundy,2015,6107,2570858,3
The Peanuts Movie,2015,6548,2452042,3
Experimenter,2015,6955,3726704,2
Angry Indian Goddesses,2015,6581,3368222,3
Boi Neon,2015,7511,4899406,3
Till We Meet Again,2015,6757,2461340,3
Harter Brocken,2015,7931,3981858,3
I’ll See You in My Dreams,2015,6419,3236120,3
The Final Girls,2015,6489,2118624,3
Avengers: Age of Ultron,2015,6217,2395427,3
American Crime Story,2016,9484,2788432,3
Big Fish &amp; Begonia,2016,9300,1920885,3
The 9th Life of Louis Drax,2016,7719,3991412,1
True Memoirs of an International Assassin,2016,7339,1542768,0
The Untamed,2016,7760,5265960,3
Deepwater Horizon,2016,7379,1860357,2
Sausage Party,2016,7042,1700841,3
Hell or High Water,2016,7110,2582782,1
Patients,2016,7911,5598100,1
Always Shine,2016,7525,4392770,3
Fai bei sogni,2016,8047,4746506,2
Jack Reacher: Never Go Back,2016,7279,3393786,3
Mike and Dave Need Wedding Dates,2016,6976,2823054,3
The Birth of a Nation,2016,8207,4196450,1
Don’t Hang Up,2016,7767,3610746,0
Their Finest,2016,7800,1661275,3
Split,2016,7422,4972582,3
Personal Shopper,2016,7457,4714782,3
Captain Fantastic,2016,7082,3553976,3
Meet the Blacks,2016,8366,4191580,3
Pet,2016,7882,1183374,2
Belgica,2016,6778,3544218,1
Norman,2016,7952,4191702,1
American Honey,2016,7182,3721936,3
King Dave,2016,7217,4551882,1
Central Intelligence,2016,7286,1489889,2
Raman Raghav 2.0,2016,8570,5662932,2
The Duel,2016,7320,2436682,1
Spidarlings,2016,7733,2262129,3
La La Land,2016,7353,3783958,3
Norm of the North,2016,6983,1594972,3
Martyrs,2016,7775,1663655,3
Suicide Squad,2016,7023,1386697,3
The Angry Birds Movie,2016,8309,1985949,1
Contratiempo,2016,7430,4857264,1
Allied,2016,8341,3640424,3
Under The Shadow,2016,7465,4273292,3
Les innocentes,2016,6721,4370784,3
Barbershop: The Next Cut,2016,8373,3628584,3
Snowden,2016,7124,3774114,1
Aruvi,2016,7961,5867800,3
Doctor Strange,2016,7225,1211837,1
The Forest,2016,6856,3387542,3
House on Willow Street,2016,8028,4961380,3
Arrival,2016,7257,2543164,3
X-Men: Apocalypse,2016,6894,3385516,3
Kimi no na wa.,2016,7328,5311514,3
Ma revolution,2016,9053,4277264,3
Billions,2016,8348,4270492,3
Things to come - L’avenir,2016,7474,4120176,1
Whiskey Tango Foxtrot,2016,6760,3553442,3
Breathing Deep,2016,7546,4869556,1
Live by Night,2016,7583,2361317,1
A Dark Song,2016,8001,4805316,0
Planetarium,2016,8035,4680196,3
Locos de Amor,2016,8076,5908566,2
Popstar: Never Stop Never Stopping,2016,6965,3960412,1
Paterson,2016,7367,5247022,1
Fences,2016,7375,2671706,3
Vampires In Virginia,2016,6669,2938496,3
Grease Live!,2016,7106,4366830,3
The Lost City of Z,2016,7555,1212428,1
Ice Fantasy,2016,7976,5022298,3
Divines,2016,7274,4730986,3
Alice Through the Looking Glass,2016,6908,2567026,3
Our Kind of Traitor,2016,8083,1995390,3
The Belko Experiment,2016,7688,1082807,3
Cam-Girl,2016,7722,2290819,3
Everybody Wants Some,2016,7011,2937696,0
It’s Only the End of the World,2016,7453,4645368,3
"Hail, Caesar!",2016,6710,0475290,1
My Little Pony: Equestria Girls - Legend of Everfree,2016,7113,5474644,3
Denial,2016,7562,4645330,3
Certain Women,2016,7246,4468634,3
Mother’s Day,2016,6882,4824302,3
Raw,2016,7662,4954522,3
Batman: Return of the Caped Crusaders,2016,7282,5973626,1
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,6915,3949660,3
Independence Day: Resurgence,2016,6947,1628841,3
The Midnight Man,2016,8136,5629964,3
I Am the Pretty Thing That Lives in the House,2016,7729,5059406,3
Nine Lives,2016,9041,4383594,1
Sully,2016,7052,3263904,1
A Cure for Wellness,2016,7460,4731136,1
Below Her Mouth,2016,7569,5073620,3
Now You See Me 2,2016,6922,3110958,1
Passengers,2016,7356,1355644,0
Koe no katachi,2016,8312,5323662,1
The Great Wall,2016,7470,2034800,0
Dirty Grandpa,2016,8376,1860213,2
Spa Night,2016,7509,5254640,3
Batman v Superman: Dawn of Justice,2016,6788,2975590,2
Hardcore Henry,2016,6820,3072482,1
The Handmaiden (Ah-ga-ssi) ,2016,7228,4016934,3
Keanu,2016,6859,4139124,3
Nowhere Boys: The Book of Shadows,2016,8068,4836736,3
Elle,2016,7297,3716530,3
Money Monster,2016,6929,2241351,3
Batman: The Killing Joke,2016,7000,4853102,1
My Life as a Zucchini,2016,7865,2321405,3
Julieta,2016,7167,4326444,3
Swiss Army Man,2016,6968,4034354,2
Handsome Devil,2016,9369,5016946,1
Hurricane Bianca,2016,7370,4007248,3
Varoonegi,2016,7759,5695764,3
Seoulyeok [Seoul Station],2016,8696,3845670,0
The Eagle Huntress,2016,7449,3882074,1
Suicide kale,2016,9101,4991906,3
Bar Bahar,2016,7485,5974388,3
The Jungle Book,2016,6837,3040964,2
Loving,2016,7278,4669986,3
Warcraft,2016,6911,0803096,3
Colossal,2016,7691,4680182,0
Tenemos la carne [We Are the Flesh],2016,8129,4682708,0
The Brothers Grimsby,2016,8228,3381008,1
The Darkness,2016,7766,1878841,2
Nerve,2016,7014,3531824,3
Moonlight,2016,7421,4975722,1
The 5th Wave,2016,6680,2304933,2
Sharknado 4: The 4th Awakens,2016,9465,4831420,3
Aquarius,2016,7456,5221584,3
Pride and Prejudice and Zombies,2016,6713,1374989,3
Underworld: Blood Wars,2016,7497,3717252,2
Tramps,2016,9141,4991512,1
Queen of Katwe,2016,7565,4341582,3
Bliss!,2016,8505,1316541,3
Wiener-Dog,2016,7285,4144190,1
Women Who Kill,2016,8604,3973012,3
Final Fantasy XV,2016,7393,5595168,3
Adult Life Skills,2016,9044,4211044,3
Lion,2016,7464,3741834,2
Bang Gang,2016,6720,3838728,3
A Monster Calls,2016,8372,3416532,3
Other People,2016,7505,4158876,3
The Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again,2016,7224,1267299,3
War on Everyone,2016,7705,3708886,3
Christine,2016,7473,4666726,3
Equity,2016,7095,3958780,3
The Ticket,2016,9156,3893280,1
Monster Trucks,2016,7545,3095734,0
Shin Godzilla,2016,7196,4262980,1
Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),2016,7231,4667788,3
Pink,2016,8034,5571734,3
Nocturnal Animals,2016,7300,4550098,3
Finding Dory,2016,6932,2277860,3
Rogue One,2016,7334,3748528,3
The BFG,2016,6964,3691740,3
Dangal,2016,7374,5074352,3
My Big Fat Greek Wedding 2,2016,8273,3760922,3
Little Sister,2016,7481,5434870,3
Raising the Bar,2016,7105,5274066,3
The Young Offenders,2016,7520,4714568,3
The Autopsy of Jane Doe,2016,7975,3289956,1
Electra Woman and Dyna Girl,2016,7589,4644822,3
L’et&agrave; d&#39;oro,2016,7721,4322180,1
Pete’s Dragon,2016,7417,2788732,3
Morgan,2016,7112,4520364,3
Zootopia,2016,6741,2948356,3
Miss Sloane,2016,7561,4540710,3
The Girl on the Train,2016,7177,3631112,3
The Accountant,2016,7212,2140479,2
Better Watch Out,2016,8049,4443658,3
Hacksaw Ridge,2016,7281,2119532,1
Sing Street,2016,6914,3544112,1
Maudie,2016,8092,3721954,3
Tschick,2016,8135,4911940,1
Absolutely Fabulous: The Movie,2016,6978,2112096,3
Ben-Hur,2016,9040,2638144,1
The Light Between Oceans,2016,7084,2547584,3
Justice League vs. Teen Titans,2016,6812,5091548,3
Gods of Egypt,2016,6921,2404233,2
The Shallows,2016,6953,4052882,3
Sing,2016,7355,3470600,3
Bad Moms,2016,7025,4651520,3
Un homme a la hauteur,2016,7058,4699388,3
Catfight,2016,7126,5294198,3
The Boy,2016,6755,3882082,3
Little Door Gods,2016,8030,4788934,3
Ride Along 2,2016,7261,2869728,0
10 Days In A Madhouse,2016,6896,3453052,3
Rustom,2016,8067,5165344,3
13 Hours,2016,6992,4172430,2
Southside with You,2016,6999,4258698,2
Pandemic,2016,9022,3774802,3
A United Kingdom,2016,7784,3387266,3
Kubo and the Two Strings,2016,7065,4302938,1
Don’t Think Twice,2016,9093,4972062,3
Middle School: The Worst Years of My Life,2016,8350,4981636,3
La pazza gioia,2016,7166,4621872,3
Doukyuusei,2016,7337,5526028,0
Hairspray Live!,2016,7369,5664684,3
Hunt for the Wilderpeople,2016,7377,4698684,3
Lights Out,2016,7040,4786282,3
Thomas &amp; Friends: The Great Race,2016,8325,5563932,3
Florence Foster Jenkins,2016,7448,4136084,3
Zoombies,2016,8793,5340882,3
Yoga Hosers,2016,8010,3838992,2
Ballerina,2016,7310,2261287,3
Be Somebody,2016,6942,5512872,3
Almost Christmas,2016,7758,4649416,3
Inferno,2016,7385,3062096,2
Tallulah,2016,7013,1639084,3
Dear Eleanor,2016,7047,2927212,3
Ice Age: Collision Course,2016,8332,3416828,3
Toni Erdmann,2016,7455,4048272,3
Don’t Breathe,2016,7080,4160708,3
The Infiltrator,2016,7147,1355631,3
10 Cloverfield Lane,2016,6776,1179933,3
Storks,2016,7180,4624424,1
Kung Fu Panda 3,2016,6808,2267968,3
Extremis,2016,6884,5538078,3
The Legend of Tarzan,2016,7284,0918940,0
The Transfiguration,2016,8095,5039088,0
Quand on a 17 ans,2016,8603,4331970,3
Assassin’s Creed,2016,7351,2094766,1
Collateral Beauty,2016,8339,4682786,2
Marauders,2016,7462,3963816,1
Kill Command,2016,7087,2667380,1
El Olivo,2016,7122,3655972,3
Dirty 30,2016,7154,5521550,3
Midnight Special,2016,6783,2649554,1
Moana,2016,7292,3521164,3
The Girl with All the Gifts,2016,7704,4547056,3
Mr. Church,2016,7326,4196848,3
Monster High: Welcome to Monster High,2016,7738,5898034,3
Jackie,2016,7358,1619029,3
The Perfect Match,2016,8258,4871980,2
All Girls Weekend,2016,7436,4247682,3
Busanhaeng,2016,7061,5700672,3
Vier gegen die Bank,2016,8716,5173166,1
The Huntsman: Winter&#39;s War,2016,6790,2381991,3
The Finest Hours,2016,7230,2025690,3
S&atilde;o Jorge,2016,9256,4895668,1
The Conjuring 2,2016,6931,3065204,3
The Secret Life of Pets,2016,6963,2709768,2
The Choice,2016,8272,3797868,3
Friend Request,2016,8691,3352390,3
Silence,2016,7443,0490215,0
Voltron: Legendary Defender,2016,7069,5580664,3
Adventures in Babysitting,2016,7104,4456850,3
Masterminds,2016,8455,2461150,3
Trolls,2016,7237,1679335,3
Fantastic Beasts and Where to Find Them,2016,7271,3183660,3
Dad’s Army,2016,6970,4104054,3
Una,2016,7754,2315582,2
20th Century Women,2016,7372,4385888,3
First Girl I Loved,2016,7416,4262174,3
The Red Pill,2016,7451,3686998,3
The Siege of Jadotville,2016,7912,3922798,1
magnificent 7,2016,7143,2404435,0
The Love Witch,2016,7560,3908142,3
Ratchet &amp; Clank,2016,6876,2865120,3
Birkebeinerne,2016,7313,4738360,1
Keeping Up with the Joneses,2016,7727,2387499,3
Ghostbusters,2016,6977,1289401,3
High Strung,2016,7016,3451230,2
The Red Turtle,2016,7802,3666024,0
Courier X,2016,8705,3589968,0
Triple 9,2016,6779,1712261,3
Ouija: Origin of Evil,2016,7218,4361050,3
The Neon Demon,2016,6952,1974419,3
Criminal,2016,6984,3014866,3
Deadpool,2016,6722,1431045,1
Office Christmas Party,2016,7962,1711525,3
Captain America: Civil War,2016,6857,3498820,3
Me Before You,2016,6927,2674426,3
The Void,2016,7741,4255304,3
Star Trek Beyond,2016,6991,2660888,1
Vse o muzhchinakh,2016,9394,6261136,1
Die letzte Sau,2016,7097,5348774,1
The Edge of Seventeen,2016,7515,1878870,3
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,6761,2652118,3
Lovesong,2016,9259,4305148,3
Approaching the Unknown,2016,6934,2674430,0
Hidden Figures,2016,7336,4846340,3
Dernieres nouvelles du cosmos,2016,7368,5786040,3
Eddie the Eagle,2016,6998,1083452,2
Manchester by the Sea,2016,7376,4034228,3
Elvis &amp; Nixon,2016,7005,2093991,2
Jane Got a Gun,2016,6670,2140037,0
A Quiet Passion,2016,7837,2392830,3
Resident Evil: The Final Chapter,2016,7447,2592614,3
King of the Dancehall,2016,7871,5918104,2
The Divergent Series: Allegiant,2016,6768,3410834,3
Free Fire,2016,7591,4158096,0
Hush,2016,6835,5022702,3
Hounds of Love,2016,8009,3896738,3
"I, Daniel Blake",2016,7240,5168192,3
Neighbors 2: Sorority Rising,2016,6909,4438848,3
Sensitivity Training,2016,8084,5697078,3
The Fundamentals of Caring,2016,6973,2452386,3
Jason Bourne,2016,7046,4196776,1
Blood Stripe,2016,9073,3838802,1
Petersburg: a selfie,2016,7879,5789664,3
Ne gledaj mi u pijat,2016,8018,5791884,1
Bridget Jones’s Baby,2016,7283,1473832,3
How to Be Single,2016,6916,1292566,3
Yu-Gi-Oh!: The Dark Side of Dimensions,2016,9349,4273562,1
Liberty’s Secret,2016,8602,4396662,3
Neruda,2016,7350,4698584,0
Cafe Society,2016,6980,4513674,1
War Dogs,2016,7053,2005151,1
Blair Witch,2016,8338,1540011,2
Mr. Right,2016,7461,2091935,2
Prevenge,2016,7886,5154288,3
Love &amp; Friendship,2016,6891,3068194,3
Let Me Go,2016,7325,5153952,3
The Dragon Spell,2016,7737,5954304,1
In a Valley of Violence,2016,7357,3608930,2
Gantz: O,2016,9390,5923962,1
Demain tout commence,2016,7398,5078204,3
Hated in the Nation,2016,7965,5709236,3
The Boss,2016,6821,2702724,3
Miss Peregrine’s Home for Peculiar Children,2016,7229,1935859,3
R&eacute;parer les vivants,2016,8032,5096536,1
The Nice Guys,2016,6898,3799694,3
I Had a Bloody Good Time at House Harker,2016,8581,4779026,1
Free State of Jones,2016,7332,1124037,2
The Purge: Election Year,2016,6962,4094724,3
Tigers Are Not Afraid,2017,9024,4823434,0
Godard Mon Amour,2017,8657,5687334,1
Logan Lucky,2017,7786,5439796,3
Band Aid,2017,7833,5816374,3
Logan,2017,7479,3315342,3
Euphoria,2017,9128,5698320,3
Djam,2017,8384,6814914,3
Wonder,2017,7903,2543472,3
Ghost in the Shell,2017,7551,1219827,3
A Ghost Story,2017,8005,6265828,1
Megan Leavy,2017,7684,4899370,3
Stephanie,2017,9459,3829378,3
Secret Superstar,2017,8697,6108090,3
Back to Burgundy (Ce que nous lie),2017,9102,5247704,2
The Death of Stalin,2017,7874,4686844,1
For Here or To Go?,2017,7486,4157510,3
First Reformed,2017,8391,6053438,1
El Camino Christmas,2017,7945,3255590,2
Downsizing,2017,7980,1389072,1
Western,2017,9236,5157326,1
Gerald’s Game,2017,7847,3748172,3
Batman vs. Two-Face,2017,7920,6142314,3
Ingrid Goes West,2017,7808,5962210,3
Good Time,2017,7855,4846232,3
Goon: Last of the Enforcers,2017,8846,2417712,2
Disco,2017,7994,7401540,3
Beatriz at Dinner,2017,7707,5929750,3
The Cured,2017,9400,3463106,3
Kingsman: The Golden Circle,2017,7826,4649466,1
Jusqu’a la garde (Custody),2017,8751,6002232,3
Transformers: The Last Knight,2017,7934,3371366,1
Ava,2017,8118,6194530,3
Despicable Me 3,2017,7715,3469046,3
Dunkirk,2017,7748,5013056,0
Get My Gun,2017,9455,5833412,3
John Wick: Chapter 2,2017,7446,4425200,1
Unicorn Store,2017,8726,2338454,3
Pilgrimage,2017,7870,3531202,0
Nogemu noraifu: Zero,2017,7941,5914996,3
Girls Trip,2017,7763,3564472,3
OtherLife,2017,9072,4693358,1
Lady Bird,2017,7843,4925292,3
Bon Cop Bad Cop 2,2017,9105,4738174,1
God’s Own Country,2017,8394,5635086,0
The Bride,2017,8799,6095090,3
Molly’s Game,2017,7948,4209788,3
The Greatest Showman,2017,7983,1485796,3
Unlocked,2017,7597,1734493,3
Phantom Thread,2017,8017,5776858,3
I Can Speak,2017,8093,7342204,3
Embrasse-moi!,2017,8601,6441072,3
How to Be a Latin Lover,2017,8232,4795124,2
The Dark Tower,2017,7770,1648190,1
A Royal Winter,2017,9422,6387232,3
12 feet deep,2017,9469,5143226,3
El libro de Lila,2017,8707,6870750,3
My Little Pony: The Movie,2017,7850,4131800,3
Shelter,2017,8806,6249434,3
Mudbound,2017,7956,2396589,3
The Circle,2017,7604,4287320,3
"Ant&oacute;nio Um, Dois, Tr&Ecirc;s",2017,9246,6275840,3
Paddington 2,2017,8024,4468740,3
Gifted,2017,7669,4481414,3
A Bad Moms Christmas,2017,8100,6359956,3
It Comes at Night,2017,7736,4695012,3
Detroit,2017,7778,5390504,2
Alexander IRL,2017,7397,5540622,2
The Foreigner,2017,7858,1615160,1
Seagull,2017,7894,5997830,3
That’s Not Me,2017,8409,4738802,3
Coco,2017,7930,2380307,3
The Fate of the Furious,2017,7579,4630562,3
Tuntematon sotilas,2017,8031,4065552,3
Snatched,2017,7676,2334871,3
Okja,2017,7743,3967856,3
American Made,2017,7785,3532216,1
Hostiles,2017,8038,5478478,3
Valerian and the City of a Thousand Planets,2017,7751,2239822,1
Ghost Stories,2017,8663,5516328,1
Revenge,2017,7839,6738136,0
The Man with the Iron Heart,2017,7910,3296908,1
Deidra &amp; Laney Rob a Train,2017,7524,4144332,3
Mary Shelley,2017,8831,3906082,3
All the Money in the World,2017,7979,5294550,2
Mayhem,2017,8046,4348012,3
The Killing of a Sacred Deer,2017,8089,5715874,3
Atomic Blonde,2017,7725,2406566,3
Princess Cyd,2017,8998,6053440,3
The Coin Heist,2017,7386,5740806,3
It,2017,7799,1396484,3
Blade Runner 2049,2017,7846,1856101,3
Murder on the Orient Express,2017,7919,3402236,3
The Shape of Water,2017,7951,5580390,3
Darkest Hour,2017,8020,4555426,2
Pirates of the Caribbean: Dead Men Tell No Tales,2017,7665,1790809,1
Fun Mom Dinner,2017,8096,5829040,3
Victoria &amp; Abdul,2017,7854,5816682,2
Pokemon the Movie: I Choose You!,2017,7888,6595896,3
